bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,city,x,y,z,zipcode,log_sqft_lot,was_renovated,age,price
3.0,1.0,1060,1.0,0,0,4,1060,0,312599.218230847,-0.36304453273608106,-0.5729861770344228,0.7347690168875641,321879.98856389115,9.169622538697624,0,52,206000.0
3.0,1.5,1080,1.5,0,0,4,1080,0,570921.3700843812,-0.3597826218792455,-0.5690301476262256,0.7394329963466412,595514.472632154,7.9865049385539955,0,94,395000.0
4.0,2.5,2683,2.0,0,0,4,2683,0,660891.9679916813,-0.358020797893249,-0.5699150707533224,0.7396065984049337,641599.3605464451,10.606263229988029,0,27,681965.78125
4.0,1.5,1680,1.0,0,0,3,1130,550,448605.0041017414,-0.35983422974040913,-0.5678776650659298,0.7402933774027659,733814.6171307225,9.316860215353856,1,55,380000.0
2.0,1.0,1350,1.0,0,2,4,1350,0,442988.87476968265,-0.35581557514907375,-0.574351755804981,0.7372349266584359,442988.87476968265,9.219993629004321,0,62,276900.0
5.0,3.0,2430,1.0,0,0,4,1370,1060,823248.8103435911,-0.3585126938638985,-0.5710502772712696,0.7384918612732688,649579.1838621489,8.987321812850125,1,57,506000.0
3.0,2.0,1480,1.0,0,2,3,740,740,570921.3700843812,-0.3617937227753584,-0.5704249940591022,0.7373741440496949,413372.5957120641,8.79497643168877,1,71,385000.0
4.0,2.5,3002,2.0,0,0,3,3002,0,313067.3212064117,-0.36039698319508245,-0.5726041902544557,0.7363684239610785,330073.55167527334,8.706655856361559,1,10,394500.0
4.0,2.75,2200,1.0,0,0,4,1100,1100,823248.8103435911,-0.35944088796481655,-0.5713144428169842,0.7378360627455011,752510.1852842425,9.187992508312275,0,52,505000.0
4.0,2.5,2590,2.0,0,0,3,2590,0,504177.64866886067,-0.3585790912719569,-0.5689572467766703,0.740073433277326,504177.64866886067,9.045937315684574,0,23,368112.5
4.0,2.5,1930,1.0,0,0,3,1120,810,316252.5191406243,-0.3617935010979695,-0.5731897465225572,0.7352271601652649,306997.97536354285,9.066585468331045,1,33,250600.0
4.0,2.75,2110,1.0,0,0,3,1510,600,504177.64866886067,-0.3583543620305855,-0.5687254319044275,0.7403604083949751,504177.64866886067,9.077037524661762,1,52,435000.0
3.0,1.5,1560,1.0,0,0,4,1040,520,316252.5191406243,-0.3618951236728455,-0.5728768832044376,0.7354209652653267,306997.97536354285,8.895766604056085,0,50,224000.0
2.0,1.0,840,1.0,0,2,4,840,0,570921.3700843812,-0.36074955793561053,-0.5690723479883958,0.7389292382929747,716512.521125783,8.131824785007195,0,90,464600.0
3.0,2.5,2550,2.0,0,2,3,2550,0,570921.3700843812,-0.3602019746268004,-0.5700398799892723,0.7384504537860138,605410.474699562,8.881975184248867,1,33,1400000.0
3.0,1.75,1680,1.0,0,2,4,840,840,570921.3700843812,-0.36018594060893816,-0.5687286659202557,0.7394685880740443,588516.8146220621,8.006700845440367,1,114,425000.0
3.0,2.5,2190,2.0,0,0,3,2190,0,693846.6908052936,-0.35747387775020617,-0.571423644820295,0.7387066026959013,639616.9495846,9.246768728589734,1,27,665000.0
3.0,1.0,1100,1.5,0,4,4,1100,0,349887.3325064,-0.36238693595528104,-0.5725476557713992,0.7354351708475864,354490.56704367406,8.305731144875866,0,92,361000.0
4.0,1.75,1880,1.0,0,0,3,1130,750,570921.3700843812,-0.3605289444074473,-0.5694836923615906,0.7387188423795562,278595.8087887524,9.082620630373812,1,54,284000.0
3.0,2.0,1170,1.0,0,0,3,1170,0,316252.5191406243,-0.3618109248466295,-0.5730792316482394,0.7353047320091787,306997.97536354285,8.889997357284841,0,30,250000.0
3.0,2.0,1850,1.0,0,0,4,1150,700,316252.5191406243,-0.36142014062709094,-0.5737237707588432,0.7349942291034319,315564.30528390774,9.018089684104343,0,62,257200.0
3.0,1.0,1060,1.0,0,0,5,1060,0,370858.83046169276,-0.3598677440808014,-0.5738368504713948,0.7356673676406104,352965.5354258385,8.556606193773073,0,44,174950.0
3.0,3.0,4910,2.0,0,0,4,4000,910,823248.8103435911,-0.358701464732844,-0.5711145792498556,0.7383504564681819,647384.8172812271,10.681917533624532,0,25,1080000.0
4.0,2.5,3160,2.0,0,0,5,3160,0,1046568.688211033,-0.3600085672210689,-0.5709544538539478,0.737837951823958,1046568.688211033,9.487593248937424,0,49,950100.0
4.0,2.25,2380,2.0,0,0,3,1530,850,465551.92366790347,-0.3588753744944909,-0.5683334418450156,0.7404090521205405,465551.92366790347,9.752664662801545,1,35,470000.0
3.0,2.5,2810,2.0,0,0,3,2810,0,660891.9679916813,-0.35777901108555893,-0.5699515793574347,0.7396954619399833,641599.3605464451,8.594339400592892,0,9,739000.0
4.0,2.5,2700,2.0,0,0,3,2700,0,383118.7148705018,-0.35954512565901936,-0.5729474331754375,0.7365178486856362,369130.20940281975,8.782015969721936,1,16,426500.0
3.0,1.0,1250,1.0,0,0,4,1250,0,570921.3700843812,-0.36144646871483743,-0.5699782428831617,0.7378897294944534,444596.63870552,8.476579508530941,1,63,326428.571429
4.0,2.5,2810,2.0,0,0,3,2810,0,823248.8103435911,-0.35912746558189745,-0.5715838159634645,0.7377800517724556,752510.1852842425,9.26992916338784,0,25,810000.0
4.0,2.0,1700,1.0,0,0,3,850,850,823248.8103435911,-0.35900480267371776,-0.5711290507992238,0.7381918172063291,752510.1852842425,9.0642735958414,1,59,282766.666667
4.0,2.5,2440,2.0,0,0,3,2440,0,660891.9679916813,-0.3567976019029987,-0.5716706645678612,0.7388424206478734,671572.3083316834,10.02548392184538,0,18,565000.0
3.0,2.5,1850,2.0,0,0,5,1850,0,669649.6619138028,-0.3583954856776082,-0.5697878856237092,0.7395231174495996,791460.530075905,8.959054514715692,0,25,623000.0
3.0,1.0,860,1.5,0,0,3,860,0,570921.3700843812,-0.35999281232277097,-0.5685568634597854,0.739694712762443,403563.9717036811,8.529319371214077,1,87,320000.0
3.0,1.75,1670,2.0,0,0,5,1670,0,570921.3700843812,-0.3599162533947646,-0.5696843409076576,0.7388640214998179,954271.0630011677,8.594339400592892,0,102,985000.0
3.0,1.0,1200,1.0,0,0,3,1200,0,399891.0387314188,-0.36010113745188127,-0.5761004468134486,0.7337816064655793,399891.0387314188,9.049584593096789,1,55,165050.0
3.0,1.5,1720,1.5,0,0,4,1720,0,448605.0041017414,-0.35939947912917464,-0.5682068345279971,0.7402519892559231,407040.06294389145,8.87066300440602,0,62,341000.0
5.0,2.5,2820,1.0,0,0,4,1550,1270,823248.8103435911,-0.3588091593541877,-0.5713599734910965,0.738108235867745,752510.1852842425,9.145908511816794,0,46,527700.0
4.0,1.75,2860,1.0,0,0,3,1710,1150,606306.1674573087,-0.3570769267783612,-0.569557632297642,0.7403378768197835,650412.6043845192,10.786262865072466,0,36,530000.0
2.0,1.0,1050,1.5,0,0,3,1050,0,398684.1882493567,-0.3613533851667448,-0.5710870272580346,0.7370775660173866,278595.8087887524,8.79497643168877,1,50,168333.333333
4.0,1.5,2500,1.0,0,0,4,1500,1000,313067.3212064117,-0.36167993979160473,-0.5724737939296923,0.7358405917154104,389208.20441968343,8.748463629942055,1,53,250000.0
4.0,2.25,2570,2.0,0,0,3,2570,0,504177.64866886067,-0.35786883165064426,-0.5690122565424182,0.7403748721002814,504177.64866886067,9.159468041602427,0,34,439000.0
3.0,2.25,2020,2.0,0,0,3,2020,0,669649.6619138028,-0.35851547342571954,-0.5700608782776407,0.7392545234029055,791460.530075905,8.188966863648876,1,16,556000.0
2.0,1.5,1920,1.0,0,0,4,960,960,570921.3700843812,-0.3602241370720083,-0.5698422567014974,0.7385921564355201,574921.8232667695,8.134174272137903,1,102,517000.0
4.0,2.25,2020,1.0,0,0,4,1380,640,669649.6619138028,-0.35878161861007657,-0.5689986071512527,0.7399434675753735,523348.84636668535,9.038958755220563,0,35,464900.0
6.0,3.75,4000,2.0,0,2,3,3080,920,383118.7148705018,-0.3595142874119086,-0.5727048392528701,0.736721551363235,369130.20940281975,8.702177865629675,1,10,570000.0
4.0,2.5,2610,2.0,0,0,3,2610,0,316252.5191406243,-0.3625277724600263,-0.5736324146498181,0.7345198888105009,306997.97536354285,8.47261414801827,0,5,335000.0
3.0,3.5,2710,2.0,0,0,3,1650,1060,600900.6933288985,-0.3579832857188889,-0.5723503859601061,0.7377415080296142,574395.9700867486,8.153637486385282,0,9,627000.0
4.0,3.5,4660,2.0,0,2,3,4660,0,823248.8103435911,-0.3588395124189358,-0.5717734209785632,0.7377732438828418,752510.1852842425,9.764168012286715,0,11,1280000.0
4.0,2.5,1910,2.0,0,0,3,1910,0,600900.6933288985,-0.3584863112946228,-0.5716554679021649,0.7380363071231196,574395.9700867486,8.946895523888447,1,27,620000.0
4.0,2.0,3510,1.0,0,2,3,2210,1300,398684.1882493567,-0.3619847280710176,-0.5712358525688757,0.7366523314177871,452660.859232568,9.465447598495786,1,49,554820.0
2.0,1.0,700,1.0,0,0,4,700,0,570921.3700843812,-0.3601957580125879,-0.5687447215935101,0.7394514572095033,588516.8146220621,8.006700845440367,1,96,310000.0
4.0,2.0,1630,1.0,0,0,4,1050,580,316252.5191406243,-0.36122310673204433,-0.5736940013102096,0.7351143176564657,379874.92361722596,9.106201332235038,0,39,234000.0
3.0,1.75,1990,1.0,0,0,4,1100,890,570921.3700843812,-0.35974909514836756,-0.5693488822362857,0.7392039223625799,818571.7812452,8.623533227187565,1,75,763101.0
4.0,2.0,2090,1.0,0,0,4,2090,0,1046568.688211033,-0.35971708643314926,-0.5706977035056229,0.7381786700667083,1046568.688211033,9.287394001418473,1,63,659000.0
4.0,2.5,2530,1.0,0,0,3,1440,1090,504177.64866886067,-0.3582074347867823,-0.5686045667749964,0.7405243279637016,504177.64866886067,8.931155429778348,0,36,400000.0
4.0,1.0,1360,1.5,0,0,3,1360,0,570921.3700843812,-0.3596135941081858,-0.5691086349852008,0.7394548157378342,595514.472632154,8.699681400989514,1,97,511500.0
3.0,1.0,1000,1.0,0,0,3,1000,0,399891.0387314188,-0.35982446823216985,-0.5762226317233426,0.7338206754466872,399891.0387314188,9.049349685884057,0,23,171758.333333
4.0,2.25,2230,1.0,0,0,4,1300,930,448605.0041017414,-0.3594773821973222,-0.5679737183603943,0.7403930489546939,403563.9717036811,8.881975184248867,0,51,400000.0
3.0,1.75,2040,1.0,0,0,5,1120,920,570921.3700843812,-0.3614913629312474,-0.5696772500100219,0.7381001458793571,614916.6484850863,8.699681400989514,0,56,555000.0
5.0,3.0,1940,1.0,0,0,3,1200,740,570921.3700843812,-0.36124557360463516,-0.5709238860786758,0.7372567747100608,278595.8087887524,8.757154527656606,0,7,300000.0
3.0,1.75,1760,1.0,0,0,3,1760,0,823248.8103435911,-0.35890613909743313,-0.5709595594970986,0.7383708856239208,709710.9762314188,9.285540604539118,1,37,554000.0
3.0,2.5,3200,1.0,0,0,3,3200,0,606306.1674573087,-0.35635696445645476,-0.5699969153868788,0.7403466960369475,650412.6043845192,12.223057581369416,0,14,839000.0
4.0,2.5,2360,2.0,0,0,3,2360,0,606306.1674573087,-0.3578035687500132,-0.5689026119747365,0.7404906645448524,557810.543746771,8.38206051742474,0,11,490000.0
4.0,2.5,2230,1.0,0,0,4,1430,800,660891.9679916813,-0.3584189540767045,-0.5702067230174618,0.739188843519874,641599.3605464451,9.062420241899561,0,45,565000.0
3.0,3.5,2320,2.0,0,0,3,2060,260,669649.6619138028,-0.3584597832990992,-0.5697660971552798,0.739508741185392,791460.530075905,8.063062911326792,0,17,530000.0
3.0,3.5,1600,2.0,0,0,3,1240,360,570921.3700843812,-0.3603482241772474,-0.5686239348475529,0.7394700656894707,556782.41036685,7.266827347520591,0,8,460000.0
5.0,2.75,2520,1.0,0,3,4,1570,950,1046568.688211033,-0.3600464257966266,-0.5712258853563904,0.7376093540417462,1046568.688211033,9.686636660844938,1,54,542500.0
6.0,2.75,2840,1.0,0,0,5,1420,1420,570921.3700843812,-0.36030305195421564,-0.5706947748521034,0.7378951041367499,453199.5853563681,9.029657471850737,0,53,665000.0
2.0,1.0,910,1.0,0,0,4,910,0,383118.7148705018,-0.3600134770430554,-0.5727480244609178,0.7364441573014789,369130.20940281975,9.170871628065816,0,33,176400.0
2.0,1.0,1030,1.0,0,0,3,920,110,570921.3700843812,-0.36013456460598076,-0.5687614654598759,0.7394683838975099,588516.8146220621,8.485083137498004,1,75,535000.0
7.0,2.5,2580,1.0,0,0,4,1880,700,570921.3700843812,-0.3602370733226845,-0.569974888815037,0.7384834982070981,574921.8232667695,8.657129031713755,0,113,599000.0
1.0,1.0,730,1.0,0,0,3,730,0,570921.3700843812,-0.36075689675482875,-0.5685549016847805,0.7393238703126224,569798.3944541962,8.006700845440367,1,103,395000.0
5.0,2.5,3090,1.0,0,0,3,2990,100,504177.64866886067,-0.3582555578994352,-0.5686367706510589,0.7404763185259199,504177.64866886067,10.054748346376712,1,57,458000.0
5.0,2.5,2300,1.0,0,0,5,1170,1130,383118.7148705018,-0.3593353925242086,-0.5725024256855085,0.7369661106615972,511917.77449054894,10.058180942212608,0,47,453500.0
4.0,2.5,2150,2.0,0,0,3,2150,0,383118.7148705018,-0.35951540581581315,-0.5719117855729574,0.7373368175425955,511917.77449054894,8.053251153549096,0,4,435000.0
3.0,3.5,1690,2.0,0,0,3,1360,330,570921.3700843812,-0.3609551311075235,-0.5687825423409668,0.7390519689814086,730222.9387988464,7.267525427828172,0,6,499000.0
3.0,2.5,1710,2.0,0,0,5,1300,410,570921.3700843812,-0.36083170513400686,-0.5689475676880859,0.7389852135137049,730222.9387988464,7.417580402414544,0,11,2560498.33333
3.0,2.25,1800,1.0,0,0,4,1800,0,606306.1674573087,-0.35743586920980164,-0.5690974647146878,0.7405185177006367,557810.543746771,10.683912741203134,1,38,474900.0
3.0,2.25,2430,1.0,0,0,3,2430,0,383118.7148705018,-0.3590847217368093,-0.5726282050828809,0.7369905707393795,511917.77449054894,11.200294747154482,0,40,232333.333333
5.0,3.0,2790,1.0,0,3,5,1500,1290,383118.7148705018,-0.3595252086401272,-0.5733618284125026,0.7362050244814584,369130.20940281975,9.87508807801443,0,41,589950.0
4.0,2.0,1880,2.0,0,0,3,1880,0,504080.34374227835,-0.3558801819421787,-0.5712789876822593,0.7395874622609112,504080.34374227835,9.592468614719909,0,36,407193.0
3.0,2.5,1580,2.0,0,0,3,1010,570,570921.3700843812,-0.36016131051583344,-0.5697485153245884,0.7386951060437214,954271.0630011677,7.057897937411856,0,6,525000.0
4.0,1.0,1910,1.5,0,0,3,1910,0,570921.3700843812,-0.3615550167180961,-0.5704680421518404,0.7374579193211117,337466.1679427965,9.700207901150696,1,80,240000.0
2.0,2.25,1280,2.0,0,0,3,1080,200,570921.3700843812,-0.36043614187165673,-0.5705043329444602,0.7379773666747995,453199.5853563681,6.728628613084702,0,5,370000.0
4.0,3.25,3530,2.0,0,0,3,3530,0,669649.6619138028,-0.35859915660776703,-0.5695613488418676,0.7395988877666262,791460.530075905,9.0583540149783,0,7,963000.0
5.0,3.25,4500,2.0,0,4,4,3000,1500,570921.3700843812,-0.35927195233189946,-0.5686939967316006,0.7399397288624687,474543.2178914028,9.174609562020384,0,46,860000.0
3.0,1.75,1590,1.5,0,0,4,1590,0,371618.9092425675,-0.35903799226329614,-0.5734465378263126,0.7363767978192663,371618.9092425675,10.211009016314165,1,88,269187.5
4.0,3.75,3070,2.0,0,0,5,2400,670,570921.3700843812,-0.35991746129707947,-0.5697123883268952,0.7388418069115541,954271.0630011677,8.674367865788236,0,87,1570000.0
3.0,1.75,1800,1.0,0,0,5,900,900,448605.0041017414,-0.35944899124606117,-0.5682101276464133,0.7402254207552154,407040.06294389145,8.699681400989514,0,64,381000.0
4.0,2.5,2430,2.0,0,0,3,2430,0,370858.83046169276,-0.36019919329460304,-0.5736357740419501,0.7356619739317848,352965.5354258385,8.612503371220562,0,12,310000.0
4.0,2.75,3370,1.0,0,3,4,1920,1450,570921.3700843812,-0.36030047463287757,-0.5701461788002474,0.7383203253187599,605410.474699562,8.806274284781725,0,66,813000.0
4.0,3.5,2650,2.0,0,0,3,2060,590,570921.3700843812,-0.3601360630774376,-0.5689518120375933,0.7393212100638146,588516.8146220621,8.026496938945412,0,13,1008000.0
4.0,2.0,2250,1.0,0,0,5,1200,1050,823248.8103435911,-0.3589732811540282,-0.5709805010954179,0.738322050860149,709710.9762314188,8.922791623969637,0,58,550000.0
4.0,2.0,1510,1.0,0,0,3,1510,0,570921.3700843812,-0.3606204848253361,-0.5705900302292878,0.7378210374659157,387897.15346827556,8.351374706721296,1,59,254000.0
4.0,1.75,1780,1.0,0,0,4,890,890,570921.3700843812,-0.3609553693821361,-0.5687829140700873,0.7390515665203243,730222.9387988464,7.933438387627489,0,71,442900.0
4.0,2.5,2570,2.0,0,0,3,2570,0,371618.9092425675,-0.35932033873528185,-0.5740303503496457,0.7357839703667275,371618.9092425675,8.969541885423252,0,22,397500.0
2.0,1.0,900,1.0,0,0,3,900,0,426262.80662952515,-0.36214794531600963,-0.5739566684198388,0.7344539525932117,426262.80662952515,9.512812529900598,1,35,174000.0
4.0,1.75,2020,1.0,0,0,4,1010,1010,383118.7148705018,-0.35962067198733805,-0.5719071138809211,0.7372891056917704,511917.77449054894,8.970304952991755,0,51,302000.0
3.0,1.75,1960,1.0,0,0,5,980,980,570921.3700843812,-0.36077591031983863,-0.5703147824383917,0.7379578520926122,387897.15346827556,8.517393171418904,1,103,415000.0
4.0,2.5,2000,2.0,0,0,3,2000,0,448605.0041017414,-0.3596521932823921,-0.5677938287637204,0.7404461276048379,403563.9717036811,8.693328989123106,0,15,415000.0
3.0,2.0,1710,2.0,0,0,4,1710,0,312599.218230847,-0.363158510718975,-0.5728563242411377,0.7348139409873147,321879.98856389115,8.885440911707585,0,26,250500.0
4.0,3.25,3300,2.0,0,0,5,3300,0,1046568.688211033,-0.3598777375614632,-0.571121437285134,0.7377725380366265,1046568.688211033,9.67457740632758,0,29,1350000.0
3.0,1.0,990,1.0,0,0,4,990,0,570921.3700843812,-0.359851020676532,-0.5685400481930111,0.7397766260965176,403563.9717036811,8.81744592104187,1,67,325000.0
3.0,2.5,1990,1.0,0,0,3,1570,420,313067.3212064117,-0.36037163461852606,-0.5730655798211447,0.7360218245314651,352965.5354258385,9.104090572133472,1,45,256750.0
2.0,2.0,1030,1.0,0,0,4,1030,0,570921.3700843812,-0.36137068861027694,-0.5709459922330478,0.7371783362025466,278595.8087887524,9.985666438493771,0,76,212500.0
4.0,2.5,2290,2.0,0,0,4,2290,0,383118.7148705018,-0.3597757040887432,-0.5722132629074613,0.7369756048868717,369130.20940281975,9.321344930019094,0,26,436500.0
3.0,1.75,1540,1.0,0,0,5,770,770,1046568.688211033,-0.3596980334487752,-0.570704981380399,0.7381823277217372,1046568.688211033,9.287394001418473,0,67,500000.0
4.0,2.0,1610,1.0,0,0,5,1610,0,650482.4972374236,-0.3596414555715041,-0.5714172031677439,0.7376587309578618,407899.73157893785,9.169622538697624,0,47,415000.0
5.0,1.5,2120,1.5,0,0,5,2120,0,383118.7148705018,-0.3599896557740216,-0.5722976019627671,0.7368058784533194,369130.20940281975,8.94910546953925,0,52,290000.0
3.0,1.75,1510,1.0,0,0,3,1240,270,442988.87476968265,-0.35528144820023133,-0.5748478054648097,0.7371058900300814,442988.87476968265,10.691967639914864,0,25,425000.0
7.0,4.25,3670,2.0,0,1,3,2800,870,570921.3700843812,-0.3609233475787451,-0.5690022908636236,0.738898321939156,730222.9387988464,8.294299608857235,1,50,824000.0
1.0,0.75,930,1.0,0,0,3,930,0,570921.3700843812,-0.3604908847420973,-0.5716231991074819,0.7370842830097437,347751.1941727795,10.283942497640124,1,73,190000.0
4.0,2.75,1990,1.0,0,0,3,1270,720,316252.5191406243,-0.3615043526047729,-0.57400645503406,0.7347320549880995,315564.30528390774,8.889170455363413,0,15,270000.0
1.0,1.5,1010,1.0,0,0,3,1010,0,570921.3700843812,-0.3616360141161684,-0.5700221467602867,0.7377629331275491,539211.2726680863,8.657129031713755,1,103,410000.0
2.0,1.0,1240,1.0,0,0,3,1240,0,693846.6908052936,-0.357932520927813,-0.571511915665716,0.7384161704041726,728815.1222688869,10.950824090522445,1,52,505000.0
5.0,2.75,2920,1.0,0,0,5,1660,1260,600900.6933288985,-0.35822062150038586,-0.5726054740536036,0.7374286117419944,574395.9700867486,9.382695764458287,0,46,850000.0
3.0,1.0,1520,1.5,0,3,5,1520,0,383118.7148705018,-0.3597757040887432,-0.5722132629074613,0.7369756048868717,511917.77449054894,12.271134467222122,0,26,425000.0
3.0,1.0,950,1.0,0,0,4,950,0,823248.8103435911,-0.3588594016710838,-0.5712592969440128,0.7381617339630278,752510.1852842425,9.148571345578551,1,60,248000.0
4.0,2.5,3000,2.0,0,0,3,3000,0,371618.9092425675,-0.3592035639539085,-0.5742216698577933,0.7356916973220086,371618.9092425675,9.189525232262262,0,12,394000.0
3.0,1.75,2010,1.0,0,0,5,1230,780,570921.3700843812,-0.3603323949538504,-0.5697922227596485,0.7385779498667975,574921.8232667695,8.498214224818435,0,102,700000.0
4.0,2.5,2660,1.0,0,0,4,1740,920,312599.218230847,-0.3623842624486868,-0.5727119566164168,0.7353085482150448,353008.25362959073,9.447229025082065,1,54,310000.0
3.0,1.75,1810,1.5,0,0,4,1810,0,570921.3700843812,-0.36053042018198184,-0.5689162372245647,0.739156364476182,569798.3944541962,8.006700845440367,0,111,545000.0
4.0,2.0,1330,1.0,0,0,4,1330,0,383118.7148705018,-0.35993550944231095,-0.5717827847363331,0.7372319011828423,407899.73157893785,8.687273461787838,1,72,235867.0
3.0,3.0,1384,2.0,0,0,3,1144,240,570921.3700843812,-0.3603139127343559,-0.5695172065187304,0.7387990496536664,613033.5377530168,7.160845906664299,0,8,575000.0
4.0,2.5,2680,1.0,0,0,3,1380,1300,669649.6619138028,-0.35861516319228803,-0.5697639245087309,0.7394350783246476,791460.530075905,8.881975184248867,1,62,800000.0
3.0,1.0,1400,1.0,0,0,4,1400,0,316252.5191406243,-0.36115757623689704,-0.5738071436977573,0.7350582065170833,379874.92361722596,8.903951072058707,0,46,148226.0
3.0,2.5,1640,2.0,0,0,3,1640,0,660891.9679916813,-0.35683790417648337,-0.5716163674029188,0.738864966458707,671572.3083316834,10.307985526454086,0,22,592105.714286
4.0,2.75,2550,1.0,0,0,3,1700,850,669649.6619138028,-0.35896853574768117,-0.5700863321979331,0.7390149959129879,791460.530075905,9.063347348235522,1,42,691000.0
3.0,1.75,1310,1.0,0,0,4,1310,0,570921.3700843812,-0.3602933014908045,-0.5684443505281954,0.7396348810416085,556782.41036685,8.995412975433313,0,66,435000.0
4.0,2.5,1660,1.0,0,0,4,1660,0,349887.3325064,-0.36204951720492257,-0.5722654204294154,0.7358209263621326,354490.56704367406,8.99516499031115,1,36,270000.0
4.0,1.0,1150,1.5,0,0,3,1150,0,448605.0041017414,-0.35953109619759627,-0.5682935683622488,0.7401214839639887,407040.06294389145,9.010058489805235,1,67,307000.0
3.0,2.5,1870,1.0,0,0,3,1470,400,669649.6619138028,-0.3585087191382819,-0.569175039526327,0.7399400466808326,523348.84636668535,8.901775088607979,0,34,455000.0
4.0,2.5,4250,2.0,0,2,4,3260,990,1046568.688211033,-0.35984781754245704,-0.5708592532259205,0.7379899251102747,1046568.688211033,9.872409596965266,0,42,1339000.0
4.0,2.5,2120,2.0,0,0,3,2120,0,371618.9092425675,-0.3590577389014609,-0.5740930444382019,0.7358632457614982,371618.9092425675,8.424858580213442,0,12,329950.0
4.0,2.5,2770,2.0,0,0,4,2770,0,606306.1674573087,-0.35700693007836926,-0.5693789799852387,0.7405090337240914,650412.6043845192,10.72579722093939,0,25,685000.0
4.0,2.5,2150,2.0,0,0,3,2150,0,313067.3212064117,-0.3601218426280652,-0.5744689271053639,0.735049461092639,352965.5354258385,10.536035110967143,0,23,380000.0
3.0,2.5,1880,2.0,0,0,3,1880,0,313067.3212064117,-0.3603911923421713,-0.5726455421588402,0.7363391009092184,330073.55167527334,8.853808274977197,0,21,315000.0
4.0,3.0,1630,1.0,0,0,5,1110,520,570921.3700843812,-0.3595873778878112,-0.5686511301686682,0.7398194440683922,474543.2178914028,8.939449862164238,0,24,482500.0
5.0,2.5,2732,1.0,0,2,4,1870,862,312599.218230847,-0.36230054928255573,-0.5726010650280833,0.7354361510819706,353008.25362959073,9.15915233520675,0,39,480000.0
4.0,3.25,2790,1.0,0,3,3,1130,1660,448605.0041017414,-0.3599963584643166,-0.5675593111973312,0.7404586755286499,733814.6171307225,8.598035579260339,1,51,970000.0
3.0,1.5,1740,1.5,0,0,4,1640,100,570921.3700843812,-0.36038791313165963,-0.5687268767861162,0.7393715518531376,556782.41036685,8.343077871169383,0,94,473200.0
2.0,1.75,1440,1.0,0,0,3,1440,0,660891.9679916813,-0.35686323940441,-0.5703910689483683,0.7397990651695421,671572.3083316834,8.349011198176003,0,9,437000.0
3.0,1.5,1090,1.0,0,0,4,1090,0,370858.83046169276,-0.36004147850695456,-0.5737311587186047,0.7356647954536993,352965.5354258385,9.169622538697624,0,46,200000.0
4.0,2.5,2460,2.0,0,0,3,2460,0,693846.6908052936,-0.357496244091613,-0.5716701059181619,0.7385050612283625,639616.9495846,8.343077871169383,1,16,568500.0
4.0,2.5,2210,1.0,0,0,3,1490,720,316252.5191406243,-0.36182969369131845,-0.5741053291160833,0.7344946179814802,379874.92361722596,9.04381342108087,1,24,294000.0
4.0,2.5,2550,1.0,0,0,4,1300,1250,498394.2619433059,-0.3589987402381093,-0.568198809796252,0.7404525758301966,407040.06294389145,9.85314117809939,1,53,460000.0
4.0,2.5,2150,2.0,0,0,4,2150,0,660891.9679916813,-0.3574961549148535,-0.5698765016933101,0.7398900405052699,641599.3605464451,9.395075679994072,1,32,639000.0
3.0,1.5,1460,1.0,0,0,3,1460,0,498394.2619433059,-0.3592562425512795,-0.5684190443353273,0.7401585926170482,407040.06294389145,9.342070142654077,1,60,381000.0
6.0,1.5,1930,1.0,0,0,3,1030,900,398684.1882493567,-0.36148826553345287,-0.5709457166447769,0.7371209008884486,413372.5957120641,9.036106025364846,0,43,175000.0
4.0,1.5,1880,1.0,0,2,5,1440,440,570921.3700843812,-0.36181700748000006,-0.5704809860552293,0.7373194000212329,413372.5957120641,8.732465848349879,0,60,680000.0
4.0,2.5,2680,1.0,1,4,3,1590,1090,517408.5669558287,-0.36194006270780515,-0.5713672272097687,0.7365723879413961,452660.859232568,9.410501846898468,1,58,1309500.0
5.0,4.25,3530,2.0,0,0,3,3530,0,1046568.688211033,-0.35981308258178824,-0.5704230066578054,0.7383441874075128,1046568.688211033,8.977777598745481,0,13,1400000.0
4.0,1.75,1670,1.0,0,0,5,1670,0,570921.3700843812,-0.3593233612763921,-0.5686903672895651,0.7399175549972409,474543.2178914028,9.198976041897133,0,67,456000.0
3.0,1.75,1820,1.0,0,0,3,1230,590,498394.2619433059,-0.35905238263732825,-0.5680523307082596,0.7405389497517141,407040.06294389145,9.163877497565842,0,38,350000.0
3.0,3.0,2340,2.0,0,0,3,2340,0,442988.87476968265,-0.3558638066125966,-0.5745188267807025,0.7370814533128056,442988.87476968265,8.517793011488205,1,1,427874.0
3.0,2.5,2238,2.0,0,0,3,2238,0,312599.218230847,-0.36292387517759267,-0.5729306779283886,0.7348718929953685,321879.98856389115,8.883224230278994,0,3,330000.0
3.0,2.0,2020,1.0,0,0,4,1220,800,570921.3700843812,-0.3593111032663269,-0.5686604389078062,0.7399465090739439,474543.2178914028,9.054388070202297,1,57,300000.0
3.0,2.0,2270,1.0,0,0,4,2270,0,1046568.688211033,-0.35984781754245704,-0.5708592532259205,0.7379899251102747,1046568.688211033,9.39182824802156,0,46,815000.0
