date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,longitude,latitude
2014-07-09 00:00:00,2680000.0,5.0,3.0,4290,20445,2.0,0,0,4,4290,0,1985,0,1209 Evergreen Point Rd,Medina,WA 98039,USA,-122.238796701756,47.62158664485
2014-07-09 00:00:00,625000.0,3.0,1.75,3160,76230,1.0,0,0,4,2160,1000,1978,2000,3297 S 366th St,Auburn,WA 98001,USA,-122.29145244052,47.273738412321
2014-07-09 00:00:00,580000.0,3.0,1.75,1850,5100,1.0,0,0,3,1020,830,1909,2004,4408 Thackeray Pl NE,Seattle,WA 98105,USA,-122.326111300613,47.660354277396
2014-07-09 00:00:00,309000.0,3.0,2.25,1980,8755,1.0,0,0,4,1300,680,1963,0,23300-23306 10th Ave S,Des Moines,WA 98198,USA,-122.321002024481,47.392067334627
2014-07-09 00:00:00,412000.0,4.0,3.5,3360,9767,2.0,0,0,3,2450,910,1990,2009,32648-33020 10th Ave SW,Federal Way,WA 98023,USA,,
2014-07-09 00:00:00,495000.0,3.0,2.0,2660,192099,1.0,0,0,4,2660,0,1964,0,43600-43610 244th Ave SE,Enumclaw,WA 98022,USA,-122.016167234646,47.21004460447
2014-07-09 00:00:00,215000.0,3.0,1.0,1200,7280,1.0,0,0,4,1200,0,1967,0,4503 S 256th St,Kent,WA 98032,USA,-122.277684240197,47.372749285356
2014-07-09 00:00:00,741500.0,2.0,2.5,2150,5760,1.0,0,0,3,2150,0,2010,0,12468 240th Pl NE,Redmond,WA 98053,USA,-122.018639953684,47.708962267697
2014-07-09 00:00:00,749000.0,3.0,2.75,2820,5348,2.0,0,0,3,2820,0,2008,0,12070 166th Pl NE,Redmond,WA 98052,USA,,
2014-07-09 00:00:00,659950.0,4.0,2.75,3510,9400,2.0,0,0,3,3510,0,2014,0,6504-6618 NE 1st St,Renton,WA 98059,USA,-122.130796999301,47.482509419146
2014-07-09 00:00:00,530000.0,3.0,2.5,1790,3078,2.0,0,0,3,1790,0,2010,0,4528 W Lake Sammamish Pkwy SE,Issaquah,WA 98027,USA,-122.095043173649,47.563661732643
2014-07-09 00:00:00,749000.0,4.0,2.75,2700,6000,2.0,0,0,4,2100,600,1910,0,1925 Walnut Ave SW,Seattle,WA 98116,USA,-122.382423139777,47.586682788805
2014-07-09 00:00:00,2321000.0,5.0,4.75,5780,17004,2.0,0,0,3,4260,1520,2006,0,9403 SE 33rd St,Mercer Island,WA 98040,USA,-122.211671624346,47.580344840922
2014-07-09 00:00:00,595000.0,4.0,3.25,3730,4560,2.0,0,0,3,2760,970,2013,1923,2318 N 60th St,Seattle,WA 98103,USA,-122.330356651787,47.672355006436
2014-07-09 00:00:00,487000.0,4.0,2.5,2540,5001,2.0,0,0,3,2540,0,2005,0,6732 Mars Ave S,Seattle,WA 98108,USA,-122.302658334589,47.542373854876
2014-07-09 00:00:00,760000.0,4.0,2.25,3300,8365,3.0,0,0,3,3300,0,2014,0,7335 35th Ave SW,Seattle,WA 98126,USA,-122.376681579741,47.537040332553
2014-07-09 00:00:00,1240000.0,5.0,3.5,5430,10327,2.0,0,2,3,4010,1420,2007,0,6151 168th Pl SE,Bellevue,WA 98006,USA,-122.115607322411,47.54696773594
2014-07-09 00:00:00,435000.0,4.0,2.5,2550,5200,2.0,0,0,3,2550,0,2009,0,576 Field Pl NE,Renton,WA 98059,USA,-122.153243239418,47.491701693276
2014-07-09 00:00:00,374950.0,3.0,2.25,1390,1484,3.0,0,0,3,1390,0,2007,0,8548 Nesbit Ave N,Seattle,WA 98103,USA,-122.343369752213,47.690885431442
2014-07-09 00:00:00,440000.0,3.0,1.5,1270,1413,3.0,0,0,3,1270,0,2007,0,1018 NE 96th St,Seattle,WA 98115,USA,-122.317288470258,47.698618576074
2014-07-10 00:00:00,360000.0,4.0,2.5,2380,5000,2.0,0,0,3,2380,0,2005,0,22840 SE 269th St,Maple Valley,WA 98038,USA,-122.036954952909,47.360589660014
2014-07-10 00:00:00,879000.0,4.0,2.5,3360,22111,2.0,0,0,3,3360,0,1994,0,24142 SE 18th Pl,Sammamish,WA 98075,USA,-122.016491134742,47.592577642989
2014-07-10 00:00:00,1550000.0,5.0,4.25,6070,171626,2.0,0,0,3,6070,0,1999,0,29433 SE 15th Pl,Fall City,WA 98024,USA,-121.943435067093,47.598983003272
2014-07-10 00:00:00,505000.0,2.0,1.0,1240,57000,1.0,0,0,3,1240,0,1962,2003,21014 SE 14th Pl,Sammamish,WA 98075,USA,-122.058525556236,47.596671794366
2014-07-10 00:00:00,545000.0,2.0,2.0,2930,14057,1.0,0,2,4,1680,1250,1980,0,22514 101st Ln SW,Vashon,WA 98070,USA,-122.463328384967,47.402736071007
2014-07-10 00:00:00,600000.0,2.0,2.5,2410,102366,1.0,0,0,4,1940,470,1912,1989,31600-31726 SE Issaquah-Fall City Rd,Fall City,WA 98024,USA,,
2014-07-10 00:00:00,775000.0,6.0,2.75,2980,5000,1.5,0,0,3,2480,500,1916,1986,5428 Kirkwood Pl N,Seattle,WA 98103,USA,-122.330854216271,47.667800836548
2014-07-10 00:00:00,725000.0,2.0,1.75,1950,2719,1.0,0,0,5,1010,940,1919,1934,3609-3615 Whitman Ave N,Seattle,WA 98103,USA,-122.346076565914,47.650945734105
2014-07-10 00:00:00,610000.0,4.0,2.75,2600,36583,1.0,0,0,5,1580,1020,1976,0,21301-21399 SE 19th St,Sammamish,WA 98075,USA,-122.05370084191,47.592925623913
2014-07-10 00:00:00,350000.0,4.0,1.0,1170,8147,1.5,0,0,3,1170,0,1959,1989,3611 NE 137th St,Seattle,WA 98125,USA,-122.289404380447,47.728222709131
2014-07-10 00:00:00,410000.0,3.0,1.0,1470,6500,1.0,0,0,4,1470,0,1953,1983,14429 22nd Ave SW,Burien,WA 98166,USA,-122.362033437472,47.473194285924
2014-07-10 00:00:00,639000.0,4.0,2.0,1840,5419,1.0,0,0,4,920,920,1942,1982,3051 36th Ave W,Seattle,WA 98199,USA,-122.403703717951,47.647301029438
2014-07-10 00:00:00,439000.0,4.0,2.0,1560,7500,1.0,0,0,4,1560,0,1968,0,14206 119th Ave NE,Kirkland,WA 98034,USA,-122.181228543793,47.727894308752
2014-07-10 00:00:00,499950.0,4.0,1.75,1520,7700,1.0,0,0,4,1520,0,1967,0,14812 113th Ave NE,Kirkland,WA 98034,USA,-122.190868097584,47.735370294125
2014-07-10 00:00:00,800000.0,3.0,2.75,2220,4000,2.0,0,0,3,1700,520,1914,2000,1718 32nd Ave,Seattle,WA 98122,USA,-122.29122835248,47.61668626817
2014-07-10 00:00:00,350000.0,4.0,2.5,2800,9538,2.0,0,0,3,2800,0,1993,0,2110 S 373rd Ct,Federal Way,WA 98003,USA,-122.306646526258,47.267465047282
2014-07-10 00:00:00,279000.0,2.0,1.0,670,6300,1.0,0,0,5,670,0,1942,0,9716 33rd Ave SW,Seattle,WA 98126,USA,-122.374461273957,47.516435068934
2014-07-10 00:00:00,290256.0,3.0,2.25,1720,7885,2.0,0,0,3,1720,0,1983,2009,32237 7th Ave SW,Federal Way,WA 98023,USA,-122.343660602244,47.313795184912
2014-07-10 00:00:00,355000.0,3.0,2.5,2110,4038,2.0,0,0,4,2110,0,1989,0,23884 140th Ln SE,Kent,WA 98042,USA,-122.152895908546,47.38724755722
2014-07-10 00:00:00,263000.0,3.0,1.75,1580,9187,1.0,0,0,3,1180,400,1993,0,27621 221st Ave SE,Maple Valley,WA 98038,USA,-122.047090168,47.354141455955
2014-07-10 00:00:00,880000.0,6.0,2.5,2640,3680,2.0,0,0,5,1760,880,1922,1956,3008 38th Ave SW,Seattle,WA 98126,USA,-122.380187222967,47.577313348078
2014-07-10 00:00:00,426500.0,4.0,2.5,2700,6515,2.0,0,0,3,2700,0,1998,2006,18563 173rd Way SE,Renton,WA 98058,USA,-122.109749978312,47.435628414408
2014-07-10 00:00:00,735000.0,3.0,2.5,2820,8159,2.0,0,0,3,2820,0,2004,2003,3243 NE Mulberry St,Issaquah,WA 98029,USA,-121.992162171632,47.552618286198
2014-07-10 00:00:00,720000.0,4.0,2.5,3340,8930,2.0,0,2,3,3340,0,1999,0,35505 SE English St,Snoqualmie,WA 98065,USA,-121.867365041867,47.535246040673
2014-07-10 00:00:00,265000.0,3.0,2.5,1530,6000,2.0,0,0,4,1530,0,1991,0,22923 SE 282nd St,Maple Valley,WA 98038,USA,-122.036101763908,47.348769898567
2014-07-10 00:00:00,840000.0,4.0,3.5,3840,85728,2.0,0,0,3,3840,0,1998,2006,615 289th Ave NE,Carnation,WA 98014,USA,-121.953651438776,47.615029353136
2014-07-10 00:00:00,657500.0,3.0,2.0,2320,10960,1.0,0,0,3,1510,810,1956,2001,12423 NE 6th Pl,Bellevue,WA 98005,USA,-122.174596302129,47.615900408696
2014-07-10 00:00:00,850000.0,5.0,2.0,2310,13430,1.5,0,0,4,2310,0,1966,0,3200 102nd Ave NE,Bellevue,WA 98004,USA,-122.203668104911,47.63946792926
2014-05-02 00:00:00,436110.0,3.0,2.5,1770,1235,3.0,0,0,3,1600,170,2007,0,1156 N 93rd St,Seattle,WA 98103,USA,-122.343790255717,47.696413953654
2014-05-08 00:00:00,589900.0,2.0,3.0,3160,66646,2.0,0,0,3,3160,0,1993,0,22819 NE 166th St,Woodinville,WA 98077,USA,-122.033725635489,47.748073411422
2014-05-12 00:00:00,620000.0,3.0,1.5,1620,6630,1.0,0,0,3,1280,340,1954,2005,2822 NW 90th Pl,Seattle,WA 98117,USA,-122.393891699611,47.694660681275
2014-05-16 00:00:00,254000.0,4.0,2.0,1510,4235,1.0,0,0,3,1510,0,1955,2005,3015 S Graham St,Seattle,WA 98108,USA,-122.293430804983,47.546130698225
2014-06-05 00:00:00,375000.0,3.0,1.75,960,8106,1.0,0,0,3,960,0,1962,2003,13780 NE 77th Pl,Redmond,WA 98052,USA,-122.155190277626,47.673519656152
2014-06-06 00:00:00,455000.0,4.0,2.25,1740,8449,1.0,0,0,4,1170,570,1958,1972,16204 SE 2nd St,Bellevue,WA 98008,USA,-122.123216298857,47.607690496295
2014-06-06 00:00:00,445000.0,4.0,2.0,1470,8395,1.0,0,0,4,1470,0,1965,0,16720 NE 23rd Pl,Bellevue,WA 98008,USA,-122.117152224721,47.630861327095
2014-06-07 00:00:00,568500.0,4.0,2.5,2460,4200,2.0,0,0,3,2460,0,1998,2006,547 240th Ave SE,Sammamish,WA 98074,USA,-122.019970287639,47.604224952726
2014-06-11 00:00:00,352500.0,3.0,1.75,1170,8182,1.0,0,0,3,1170,0,1962,2003,14737 28th Ave NE,Shoreline,WA 98155,USA,-122.298019980246,47.736395489916
2014-06-24 00:00:00,342500.0,2.0,1.75,1210,7507,1.0,0,0,3,1210,0,1982,0,8101 NE 120th St,Kirkland,WA 98034,USA,-122.234460374914,47.707930152487
2014-06-25 00:00:00,299950.0,3.0,2.5,1870,7942,2.0,0,0,3,1870,0,1990,2009,4313 S 289th Pl,Auburn,WA 98001,USA,-122.28093868256,47.342123232895
2014-07-01 00:00:00,425000.0,3.0,2.5,1950,5689,2.0,0,0,3,1950,0,2009,0,9416 Templeton Ave SE,Snoqualmie,WA 98065,USA,-121.873414260173,47.515877185168
2014-07-09 00:00:00,561000.0,4.0,2.5,2570,5250,2.0,0,0,3,2570,0,1990,2009,3654 254th Ave SE,Issaquah,WA 98029,USA,-122.000072291649,47.576323114979
2014-05-27 00:00:00,455500.0,3.0,2.0,1460,10311,1.0,0,0,4,1460,0,1975,0,8208 138th Ave NE,Redmond,WA 98052,USA,-122.156035422954,47.676290582517
2014-06-24 00:00:00,400000.0,3.0,2.5,2970,23100,1.0,0,0,3,1510,1460,1967,2011,15351 NE 202nd St,Woodinville,WA 98072,USA,-122.134835554121,47.773746528857
2014-06-20 00:00:00,443500.0,4.0,2.5,2040,21781,2.0,0,0,3,2040,0,1994,0,4290 326th Ave NE,Carnation,WA 98014,USA,-121.904348542003,47.645991992542
2014-06-20 00:00:00,1234582.0,5.0,3.25,3240,6551,1.5,0,4,4,2500,740,1939,1989,6851 51st Ave NE,Seattle,WA 98115,USA,-122.27302354461,47.678061960053
2014-05-22 00:00:00,370000.0,4.0,2.75,3150,67518,1.0,0,0,4,2250,900,1965,0,10867-11003 SE 295th St,Auburn,WA 98092,USA,-122.194915091603,47.337925337578
2014-05-22 00:00:00,475000.0,3.0,2.25,1820,8008,1.0,0,0,3,1240,580,1981,2013,17202 NE 134th Pl,Redmond,WA 98052,USA,-122.110236349226,47.720372464414
2014-07-08 00:00:00,580000.0,4.0,2.5,2130,35752,1.0,0,0,3,1490,640,1980,0,3814 231st Ave SE,Sammamish,WA 98075,USA,-122.031252474433,47.574671439108
2014-05-06 00:00:00,518000.0,3.0,1.5,1430,8000,1.0,0,0,4,1430,0,1956,0,2527 154th Ave SE,Bellevue,WA 98007,USA,-122.135776093611,47.58784172597
2014-05-09 00:00:00,525000.0,3.0,2.5,2030,6970,2.0,0,0,4,2030,0,1991,0,3913 255th Pl SE,Issaquah,WA 98029,USA,-121.998795945375,47.571839985403
2014-06-24 00:00:00,236000.0,4.0,2.75,2000,5827,2.0,0,0,3,2000,0,1997,0,26546 236th Pl SE,Maple Valley,WA 98038,USA,-122.025970942527,47.363785512926
2014-06-10 00:00:00,278500.0,4.0,2.25,1940,6206,2.0,0,0,3,1940,0,1990,2009,32900 19th Ave SW,Federal Way,WA 98023,USA,-122.358706853241,47.306830264939
2014-06-23 00:00:00,205425.0,2.0,1.75,880,6780,1.0,0,0,4,880,0,1945,0,11440 69th Pl S,Seattle,WA 98178,USA,-122.247851574275,47.501222196031
2014-07-01 00:00:00,248000.0,3.0,1.0,950,9400,1.0,0,0,4,950,0,1954,1979,3920 153rd Ave SE,Bellevue,WA 98006,USA,-122.136629188378,47.575058053339
2014-05-23 00:00:00,505000.0,3.0,2.25,1670,1596,2.0,0,0,3,1220,450,2002,0,3019 30th Ave W,Seattle,WA 98199,USA,-122.395781633052,47.647196770111
2014-05-22 00:00:00,657500.0,3.0,2.5,2670,10496,2.0,0,0,3,2670,0,1989,0,1917 235th Ct NE,Sammamish,WA 98074,USA,-122.025894587007,47.626593336359
2014-07-10 00:00:00,670000.0,3.0,2.5,2700,1438,2.0,0,0,3,1280,1420,2003,0,746 Boylston Ave E,Seattle,WA 98102,USA,-122.32349122395,47.625547897831
2014-07-01 00:00:00,202000.0,1.0,1.0,590,833,1.0,0,0,4,590,0,1926,1993,701-711 26th Ave,Seattle,WA 98122,USA,-122.298953108325,47.608146268808
2014-05-02 00:00:00,440000.0,4.0,2.25,2160,8119,1.0,0,0,3,1080,1080,1966,1913,12211 SE 65th St,Bellevue,WA 98006,USA,-122.17679082051,47.544541647441
2014-05-26 00:00:00,690000.0,4.0,2.5,2700,8810,2.0,0,0,3,2700,0,2004,2003,11659 168th Ct NE,Redmond,WA 98052,USA,-122.115839531289,47.704483372841
2014-05-08 00:00:00,375000.0,6.0,2.25,3206,5793,2.0,0,0,3,3206,0,2012,1912,25921-25929 35th Pl S,Kent,WA 98032,USA,-122.286854841155,47.369251547803
2014-05-20 00:00:00,291000.0,3.0,1.75,1560,9788,1.0,0,0,3,1560,0,1964,2000,12816 84th Ave S,Seattle,WA 98178,USA,-122.227467102162,47.48739857071
2014-06-16 00:00:00,230000.0,3.0,1.75,1400,6956,1.0,0,0,4,1400,0,1957,2001,10642 SE 200th St,Kent,WA 98031,USA,-122.197859487159,47.423157674143
2014-05-22 00:00:00,850000.0,4.0,3.25,3090,6744,2.0,0,4,3,3090,0,2013,1923,19117-19123 Richmond Beach Dr NW,Shoreline,WA 98177,USA,-122.387716826721,47.767715081254
2014-06-01 00:00:00,84350.0,4.0,2.0,2630,16475,2.0,0,0,4,2630,0,1953,1983,9033 NE 32nd St,Yarrow Point,WA 98004,USA,-122.219091022943,47.639115073585
2014-06-23 00:00:00,12899000.0,3.0,2.5,2190,11394,1.0,0,0,3,1550,640,1956,2001,5426 40th Ave W,Seattle,WA 98199,USA,-122.409272215806,47.668526816773
2014-05-08 00:00:00,2110000.0,4.0,1.0,2100,9200,1.0,0,0,3,1050,1050,1959,1989,14070 Military Rd S,Tukwila,WA 98168,USA,-122.292594457563,47.476836136743
2014-05-05 00:00:00,2199900.0,4.0,1.5,1120,5427,1.0,0,0,3,1120,0,1969,2014,19009-19021 SE 266th St,Covington,WA 98042,USA,-122.087409779305,47.362754937522
2014-05-14 00:00:00,188000.0,4.0,2.75,3260,19542,1.0,0,0,4,2170,1090,1968,0,1525 79th Pl NE,Medina,WA 98039,USA,-122.235158454085,47.624271667528
2014-07-03 00:00:00,26590000.0,3.0,2.0,1180,7793,1.0,0,0,4,1180,0,1992,0,12005 SE 219th Ct,Kent,WA 98031,USA,-122.181413367294,47.405502359789
2014-05-06 00:00:00,7800.0,2.0,1.0,780,16344,1.0,0,0,1,780,0,1942,0,4229 S 144th St,Tukwila,WA 98168,USA,-122.280727381422,47.47411301142
2014-05-02 00:00:00,237227.857143,4.0,2.5,2200,9397,2.0,0,0,3,2200,0,1987,2000,5214 S 292nd St,Auburn,WA 98001,USA,-122.269289456925,47.340395731151
2014-05-05 00:00:00,117833.333333,3.0,1.0,1340,306848,1.0,0,0,3,1340,0,1953,0,17827 Mountain View Rd NE,Duvall,WA 98019,USA,,
2014-05-05 00:00:00,0.0,3.0,1.75,1490,10125,1.0,0,0,4,1490,0,1962,0,3911 S 328th St,Federal Way,WA 98001,USA,-122.284232685425,47.307726098326
2014-05-05 00:00:00,744312.5,4.0,2.5,2800,5900,1.0,0,0,3,1660,1140,1963,2008,7052 39th Ave NE,Seattle,WA 98115,USA,-122.28600449333,47.679771273639
2014-05-05 00:00:00,0.0,4.0,2.75,2600,5390,1.0,0,0,4,1300,1300,1960,2001,2120 31st Ave W,Seattle,WA 98199,USA,-122.396860067551,47.63788513836
2014-05-05 00:00:00,0.0,6.0,2.75,3200,9200,1.0,0,2,4,1600,1600,1953,1983,12271 Marine View Dr SW,Burien,WA 98146,USA,-122.36410167507,47.492447152041
2014-05-06 00:00:00,0.0,5.0,3.5,3480,36615,2.0,0,0,4,2490,990,1983,0,21809 SE 38th Pl,Issaquah,WA 98075,USA,-122.050182714973,47.574641248826
2014-05-06 00:00:00,439333.333333,3.0,3.5,3020,4082,2.0,0,0,3,2080,940,1954,2004,3401-3599 Arapahoe Pl W,Seattle,WA 98199,USA,-122.409047492805,47.652218997821
2014-05-06 00:00:00,280000.0,3.0,2.25,1970,11088,1.0,0,0,4,1180,790,1967,0,18738-18798 49th Pl NE,Lake Forest Park,WA 98155,USA,-122.276770148932,47.765792016434
2014-05-07 00:00:00,0.0,5.0,1.5,1500,7112,1.0,0,0,5,760,740,1920,0,14901-14999 12th Ave SW,Burien,WA 98166,USA,-122.349998111323,47.468589879736
2014-05-07 00:00:00,0.0,4.0,4.0,3680,18804,2.0,0,0,3,3680,0,1990,2009,1223-1237 244th Ave NE,Sammamish,WA 98074,USA,-122.013946022213,47.621476532918
2014-05-07 00:00:00,176225.0,3.0,2.0,1570,7200,1.0,0,0,4,1570,0,1952,0,1249 NE 168th St,Shoreline,WA 98155,USA,-122.31493263042,47.750244347249
2014-05-07 00:00:00,500324.0,3.0,2.5,2280,2289,2.0,0,0,3,1880,400,2006,0,579 Alpine Ridge Pl NW,Issaquah,WA 98027,USA,-122.072935788792,47.537521585153
2014-05-07 00:00:00,444845.0,3.0,2.5,1600,3573,2.0,0,0,3,1600,0,2013,1923,2821 NE 16th St,Renton,WA 98056,USA,-122.181572072237,47.507268762018
2014-05-07 00:00:00,330000.0,3.0,3.0,1680,1570,3.0,0,0,3,1680,0,2014,0,4117 Whitman Ave N,Seattle,WA 98103,USA,-122.346037760025,47.656866924428
2014-05-08 00:00:00,292285.714286,3.0,1.75,1890,13860,1.0,0,0,5,1890,0,1966,0,14405 SE 208th St,Kent,WA 98042,USA,-122.148405579266,47.415842617575
2014-05-08 00:00:00,160000.0,2.0,1.0,520,22334,1.0,0,0,2,520,0,1951,0,2802-2804 S 138th St,SeaTac,WA 98168,USA,-122.297063505561,47.479786768668
2014-05-08 00:00:00,274333.333333,3.0,2.25,1780,191228,2.0,0,2,3,1780,0,1988,2000,44400 SE 159th St,North Bend,WA 98045,USA,-121.748428591875,47.456707716811
2014-05-08 00:00:00,537500.0,4.0,3.0,2920,33976,1.0,0,3,5,1460,1460,1964,0,645 West Lake Sammamish Pkwy NE,Bellevue,WA 98008,USA,-122.101533209973,47.616030967725
2014-05-08 00:00:00,232333.333333,3.0,2.25,2430,73151,1.0,0,0,3,2430,0,1974,0,14221 W Lake Kathleen Dr SE,Renton,WA 98059,USA,-122.091075888978,47.475685434564
2014-05-08 00:00:00,237333.333333,3.0,2.75,3010,1842,2.0,0,0,3,3010,0,2011,0,2868 258th Pl SE,Sammamish,WA 98075,USA,-121.994509310818,47.583278663393
2014-05-09 00:00:00,346750.0,3.0,1.0,1620,30736,1.5,0,0,4,1620,0,1911,1977,16528 SE Newport Way,Bellevue,WA 98006,USA,-122.118957319255,47.571865231027
2014-05-09 00:00:00,0.0,2.0,2.5,2200,188200,1.0,0,3,3,2200,0,2007,0,39612 254th Ave SE,Enumclaw,WA 98022,USA,-122.002461399372,47.246339967821
2014-05-09 00:00:00,1020000.0,3.0,2.25,2950,78843,1.5,0,0,3,2950,0,2006,0,1918 202nd Pl SE,Sammamish,WA 98075,USA,-122.068790194745,47.591945807212
2014-05-09 00:00:00,0.0,4.0,2.25,2170,10500,1.0,0,2,4,1270,900,1960,2001,216 SW 183rd St,Normandy Park,WA 98166,USA,-122.338539301743,47.439069688633
2014-05-12 00:00:00,254000.0,3.0,1.5,1770,17208,1.0,0,0,3,1160,610,1959,1989,16726 SE 45th St,Bellevue,WA 98006,USA,-122.11733249738,47.565657021488
2014-05-12 00:00:00,238750.0,3.0,1.0,1830,8209,1.0,0,0,3,1830,0,1942,1999,15765 Simonds Rd NE,Kenmore,WA 98028,USA,-122.226684188012,47.742790494396
2014-05-12 00:00:00,268971.875,4.0,2.5,2380,7066,2.0,0,0,4,2380,0,1997,0,12625 SE 228th Ct,Kent,WA 98031,USA,-122.172360981925,47.398358849229
2014-05-12 00:00:00,642000.0,4.0,2.5,2550,10000,1.0,0,0,3,1290,1260,1964,2000,15003 NE 12th St,Bellevue,WA 98007,USA,-122.141051010238,47.621017584453
2014-05-12 00:00:00,571986.111111,3.0,2.5,3720,11610,2.0,0,0,3,3720,0,1982,0,21730 NE 29th St,Sammamish,WA 98074,USA,-122.049990026928,47.635800235529
2014-05-12 00:00:00,0.0,5.0,4.5,4630,6324,2.0,0,0,3,3210,1420,2006,0,6925 Oakmont Ave SE,Snoqualmie,WA 98065,USA,-121.861171980064,47.538709716288
2014-05-13 00:00:00,0.0,5.0,4.0,4430,9000,2.0,0,0,3,4430,0,2013,1923,9235 NE 5th St,Bellevue,WA 98004,USA,-122.216712738088,47.617110533213
2014-05-13 00:00:00,554250.0,3.0,2.5,1490,1709,3.0,0,0,3,1490,0,2004,2003,2703 NE 123rd St,Seattle,WA 98125,USA,-122.298932495216,47.717396600025
2014-05-13 00:00:00,0.0,4.0,4.5,5030,11023,2.0,0,2,3,3250,1780,2008,0,4140 Boulevard Pl,Mercer Island,WA 98040,USA,-122.236742405302,47.572534850098
2014-05-13 00:00:00,0.0,4.0,1.5,2180,22870,1.0,0,0,4,1280,900,1954,1975,31603 E Lake Morton Dr SE,Kent,WA 98042,USA,-122.080766464285,47.318013205093
2014-05-14 00:00:00,107500.0,4.0,1.5,1590,131551,1.0,0,3,4,1590,0,1966,0,23819 SE 384th St,Enumclaw,WA 98022,USA,-122.023737226873,47.256379488289
2014-05-15 00:00:00,300000.0,3.0,2.0,1510,7066,1.0,0,2,3,1230,280,1973,2013,10516 Victory Ln NE,Seattle,WA 98125,USA,-122.302794446067,47.705000395028
2014-05-15 00:00:00,0.0,4.0,3.5,4210,10308,2.0,0,0,3,4210,0,2006,0,2234 167th Ave SE,Bellevue,WA 98008,USA,-122.117579188617,47.590940071316
2014-05-15 00:00:00,540833.333333,3.0,2.0,1640,9972,1.0,0,0,4,1640,0,1977,0,25218 SE 31st Pl,Sammamish,WA 98075,USA,-122.002599336541,47.581026644366
2014-05-15 00:00:00,274750.0,4.0,2.5,1840,1562,2.0,0,0,3,1400,440,2004,2003,2414 SW Holden St,Seattle,WA 98106,USA,-122.364725664109,47.533758686493
2014-05-15 00:00:00,148612.5,3.0,1.0,1040,5000,1.0,0,0,3,1040,0,1959,1989,10050 19th Ave SW,Seattle,WA 98146,USA,-122.358387470968,47.513205050954
2014-05-16 00:00:00,326428.571429,3.0,1.0,1250,4800,1.0,0,0,4,1250,0,1951,1999,3809 SW Findlay St,Seattle,WA 98126,USA,-122.380451966807,47.551961814298
2014-05-16 00:00:00,0.0,5.0,3.25,3690,12353,2.0,0,0,5,3690,0,1977,0,19055 35th Ave NE,Lake Forest Park,WA 98155,USA,-122.292043316499,47.766801952677
2014-05-16 00:00:00,135333.333333,4.0,1.0,1530,7200,1.5,0,0,3,1400,130,1948,1994,5602 S Avon St,Seattle,WA 98178,USA,-122.262293170378,47.501402374828
2014-05-16 00:00:00,577437.5,4.0,2.5,2110,3750,2.0,0,0,3,2110,0,2000,0,6737 5th Ave NW,Seattle,WA 98117,USA,-122.362592873981,47.678032305192
2014-05-16 00:00:00,440825.0,3.0,1.75,2150,4333,1.0,0,0,3,1200,950,1956,2001,4319 SW Brandon St,Seattle,WA 98136,USA,-122.387317021734,47.553837055736
2014-05-19 00:00:00,195000.0,5.0,3.75,5340,10655,2.5,0,3,4,3740,1600,1912,1989,2601-2649 Shoreland Dr S,Seattle,WA 98144,USA,-122.285208426413,47.579667707302
2014-05-19 00:00:00,257500.0,4.0,1.75,2420,7672,1.0,0,0,3,1480,940,1979,2014,4473 192nd Ave SE,Issaquah,WA 98027,USA,-122.084923101665,47.563846779623
2014-05-19 00:00:00,692000.0,4.0,3.25,5010,34460,2.0,0,0,3,5010,0,1988,2000,6265 160th Ave SE,Bellevue,WA 98006,USA,-122.126466827328,47.547063804214
2014-05-19 00:00:00,176400.0,2.0,1.0,910,9612,1.0,0,0,4,910,0,1981,0,14116 SE 193rd St,Renton,WA 98058,USA,-122.152326196693,47.429386779459
2014-05-19 00:00:00,193000.0,3.0,1.5,2200,5000,1.5,0,0,3,2200,0,1932,0,2356 Rosemont Pl W,Seattle,WA 98199,USA,-122.407483052514,47.640023236255
2014-05-19 00:00:00,646212.5,4.0,2.5,3430,64441,2.0,0,0,3,3430,0,2013,1923,19585-19799 204th Ave NE,Woodinville,WA 98077,USA,-122.064167937327,47.770531984549
2014-05-20 00:00:00,268971.875,4.0,2.5,1860,6687,1.0,0,0,4,1220,640,1983,0,22027 117th Ave SE,Kent,WA 98031,USA,-122.185440668919,47.404370294351
2014-05-20 00:00:00,0.0,4.0,3.75,3300,4545,1.5,0,4,3,2600,700,1926,1999,3665 50th Ave NE,Seattle,WA 98105,USA,-122.273575164926,47.656106939633
2014-05-20 00:00:00,317061.875,3.0,1.75,1280,10716,1.0,0,0,4,1280,0,1969,0,14201-14211 146th Pl SE,Renton,WA 98059,USA,-122.144940496205,47.47557706149
2014-05-20 00:00:00,83300.0,3.0,2.0,1490,7770,1.0,0,0,4,1490,0,1990,0,26017 189th Ave SE,Covington,WA 98042,USA,-122.089824867631,47.369255128259
2014-05-21 00:00:00,0.0,5.0,2.25,2880,11965,2.0,0,0,4,2880,0,1990,0,25437 163rd Pl SE,Covington,WA 98042,USA,-122.124299737904,47.373892104415
2014-05-21 00:00:00,266066.666667,4.0,1.0,1310,5200,1.5,0,0,3,1160,150,1945,2010,7127 29th Ave SW,Seattle,WA 98126,USA,-122.369901293117,47.538909138445
