date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,lat,long
2014-06-27 00:00:00,700000.0,3.0,2.5,1660,1545,2.0,0,2,3,1400,260,2002,0,813 2nd Ave N,Seattle,WA 98109,USA,47.626452943727,-122.352863561213
2014-06-27 00:00:00,1619999.0,4.0,3.0,3900,9750,1.0,0,4,5,2520,1380,1972,0,4720 Somerset Ave SE,Bellevue,WA 98006,USA,47.560502346111,-122.158074955899
2014-06-27 00:00:00,259500.0,3.0,1.75,1650,12349,1.0,0,0,3,1650,0,1957,2000,4104 S 179th St,SeaTac,WA 98188,USA,47.441925273143,-122.282540497865
2014-06-27 00:00:00,460000.0,4.0,2.5,2110,35091,1.0,0,0,4,1290,820,1985,0,24434 SE Mirrormont Blvd,Issaquah,WA 98027,USA,47.466453560284,-122.013896433101
2014-06-27 00:00:00,561500.0,3.0,1.75,1960,6380,1.0,0,0,4,980,980,1939,1989,1035 NE 95th St,Seattle,WA 98115,USA,47.697593627189,-122.317053888128
2014-06-27 00:00:00,641000.0,4.0,2.5,2770,63118,2.0,0,0,3,2770,0,1997,0,6338 284th Way NE,Carnation,WA 98014,USA,47.660925785429,-121.961489410709
2014-06-27 00:00:00,330000.0,4.0,1.75,2440,7350,1.0,0,0,3,1610,830,1978,0,3716 S 253rd Pl,Kent,WA 98032,USA,47.374047413962,-122.284238688222
2014-06-27 00:00:00,447000.0,2.0,1.0,1320,8380,1.0,0,0,3,1320,0,1953,0,10356 Dibble Ave NW,Seattle,WA 98177,USA,47.704096614322,-122.367323687896
2014-06-27 00:00:00,320000.0,4.0,2.5,2570,4865,2.0,0,0,3,2570,0,2005,0,27102 227th Pl SE,Maple Valley,WA 98038,USA,47.358837388687,-122.038132304341
2014-06-27 00:00:00,212700.0,2.0,1.0,940,5040,1.0,0,0,3,940,0,1926,2003,7157 32nd Ave SW,Seattle,WA 98126,USA,47.538667683031,-122.373986653496
2014-06-27 00:00:00,260000.0,2.0,1.0,700,4800,1.0,0,0,3,700,0,1922,2008,1518 25th Ave,Seattle,WA 98122,USA,47.614385078974,-122.300010721037
2014-06-27 00:00:00,410000.0,3.0,2.0,1400,45738,2.0,0,0,4,1400,0,1981,0,26907 94th Ave SW,Vashon,WA 98070,USA,47.361965286711,-122.454320289039
2014-06-27 00:00:00,355000.0,4.0,2.5,1890,7867,2.0,0,0,3,1890,0,1996,0,24920-24925 235th Way SE,Maple Valley,WA 98038,USA,47.378730158685,-122.031272580526
2014-06-27 00:00:00,275500.0,2.0,1.0,720,11400,1.0,0,0,5,720,0,1951,0,18529 Ashworth Ave N,Shoreline,WA 98133,USA,47.763507446852,-122.340513477269
2014-06-27 00:00:00,415000.0,3.0,1.75,2410,8944,1.0,0,0,4,1860,550,1967,0,17051 151st Ave SE,Renton,WA 98058,USA,47.449533358355,-122.138655758977
2014-06-27 00:00:00,279000.0,3.0,2.5,1630,7950,1.0,0,0,3,1320,310,1985,0,20101 137th Ave SE,Kent,WA 98042,USA,47.422353316483,-122.159004386686
2014-06-27 00:00:00,350000.0,5.0,1.75,2330,14322,1.0,0,0,4,1180,1150,1968,0,13826 SE 141st St,Renton,WA 98059,USA,47.476466567414,-122.156115640611
2014-06-27 00:00:00,355000.0,2.0,2.25,1330,10838,2.0,0,0,3,1330,0,1985,0,19228 73rd Ave NE,Kenmore,WA 98028,USA,47.768880812117,-122.242046220957
2014-06-27 00:00:00,750000.0,4.0,2.25,3190,11597,2.0,0,0,3,2300,890,1984,0,2513 225th Pl NE,Sammamish,WA 98074,USA,47.631805695742,-122.039185770917
2014-06-27 00:00:00,235000.0,3.0,1.75,1400,6300,1.0,0,0,3,1400,0,1998,2006,1783 Loraine St,Enumclaw,WA 98022,USA,47.207624465182,-122.001457414418
2014-06-27 00:00:00,209950.0,3.0,1.0,970,9583,1.0,0,0,4,970,0,1967,0,33235 26th Ave SW,Federal Way,WA 98023,USA,47.304388121076,-122.365775694088
2014-06-27 00:00:00,230000.0,3.0,1.75,1010,9600,1.0,0,0,5,1010,0,1969,0,18827 SE 244th Pl,Covington,WA 98042,USA,47.383051777804,-122.09066082652
2014-06-27 00:00:00,725000.0,3.0,2.5,3580,54450,1.5,0,0,3,3580,0,1990,2009,23115 SE 222nd St,Maple Valley,WA 98038,USA,47.402937065882,-122.032925407298
2014-06-27 00:00:00,430000.0,2.0,1.0,1050,2570,1.0,0,0,5,850,200,1927,0,6520-6588 8th Ave NW,Seattle,WA 98117,USA,47.677534371712,-122.365870989336
2014-06-27 00:00:00,661500.0,5.0,2.5,2500,7200,1.0,0,0,4,1490,1010,1977,0,16426 NE 107th Pl,Redmond,WA 98052,USA,47.696226651156,-122.120635518959
2014-06-27 00:00:00,738000.0,3.0,3.0,2630,4896,2.0,0,0,3,2630,0,2006,0,10342 155th Ave NE,Redmond,WA 98052,USA,47.693029528206,-122.132958562218
2014-06-27 00:00:00,1820000.0,4.0,4.5,6640,53330,2.0,0,0,3,6640,0,1993,0,21909 NE 141st St,Woodinville,WA 98077,USA,47.728428292592,-122.048127990861
2014-06-27 00:00:00,221000.0,3.0,1.0,910,8789,1.0,0,0,3,910,0,1966,1963,636 S 188th St,Seattle,WA 98148,USA,47.434335366832,-122.326458656526
2014-06-27 00:00:00,665000.0,3.0,2.5,2610,35000,2.0,0,0,3,2610,0,1988,2000,15325 179th Ave NE,Woodinville,WA 98072,USA,47.737416578819,-122.100940024095
2014-06-27 00:00:00,255000.0,3.0,2.5,1720,6194,2.0,0,0,3,1720,0,1998,2006,5130 Francis Ct SE,Auburn,WA 98092,USA,47.262636095643,-122.220867950521
2014-06-27 00:00:00,1195000.0,5.0,2.75,3650,13297,2.0,0,0,5,2750,900,1969,0,5912 83rd Pl SE,Mercer Island,WA 98040,USA,47.549963271171,-122.228124548206
2014-06-27 00:00:00,355000.0,3.0,1.75,2040,22693,1.0,0,0,4,2040,0,1980,0,15125 SE 278th Pl,Kent,WA 98042,USA,47.352035503854,-122.139445637887
2014-06-27 00:00:00,755000.0,5.0,2.5,3260,24300,1.5,0,1,4,2310,950,1950,1983,5121 NE 180th St,Lake Forest Park,WA 98155,USA,47.75913997708,-122.274473981492
2014-06-27 00:00:00,300000.0,3.0,1.5,1590,8911,1.0,0,0,3,1590,0,1956,2001,6615 NE 154th St,Kenmore,WA 98028,USA,47.739636700615,-122.25213340858
2014-06-27 00:00:00,500000.0,4.0,1.0,1440,7100,1.5,0,0,3,1440,0,1906,2014,3006 NW 60th St,Seattle,WA 98107,USA,47.672303518707,-122.395827322443
2014-06-27 00:00:00,191000.0,2.0,1.0,900,3400,1.0,0,0,5,900,0,1905,0,8523 Dallas Ave S,Seattle,WA 98108,USA,47.527177263284,-122.314423017787
2014-06-27 00:00:00,315000.0,6.0,4.0,3120,4240,2.0,0,2,4,2090,1030,1993,0,7945 14th Ave SW,Seattle,WA 98106,USA,47.531259307198,-122.352859165527
2014-06-27 00:00:00,415000.0,3.0,2.5,1060,1536,2.0,0,0,3,1060,0,2000,0,2922 NW 85th St,Seattle,WA 98117,USA,47.690628681602,-122.39496142225
2014-06-27 00:00:00,394000.0,4.0,2.5,3000,9793,2.0,0,0,3,3000,0,2002,0,26309 235th Ave SE,Maple Valley,WA 98038,USA,47.365695980131,-122.027980919711
2014-06-27 00:00:00,490000.0,3.0,2.5,2230,5348,2.0,0,0,3,2230,0,2000,0,7325 Heather Ave SE,Snoqualmie,WA 98065,USA,47.535052685955,-121.865862636273
2014-06-27 00:00:00,523460.0,5.0,1.75,1890,5000,1.5,0,0,3,1090,800,1906,2014,1126 NW 58th St,Seattle,WA 98107,USA,47.670954679999,-122.371061641934
2014-06-27 00:00:00,550000.0,4.0,3.5,4150,16197,2.0,0,0,3,4150,0,2006,0,11824 SE 290th Pl,Auburn,WA 98092,USA,47.341788677788,-122.191208160098
2014-06-27 00:00:00,342000.0,3.0,1.75,1780,10409,1.0,0,0,3,1280,500,1981,2013,15634 129th Pl SE,Renton,WA 98058,USA,47.462555190142,-122.168370839943
2014-06-27 00:00:00,560000.0,4.0,2.5,2710,6583,2.0,0,0,3,2710,0,2003,0,612 Orcas Ave NE,Renton,WA 98059,USA,47.492045575614,-122.141673960771
2014-06-27 00:00:00,1050000.0,4.0,4.25,4390,13833,2.0,0,3,3,3320,1070,2003,0,5160 235th Pl SE,Issaquah,WA 98029,USA,47.556237899441,-122.02666364915
2014-06-27 00:00:00,710000.0,2.0,1.5,1640,4080,1.5,0,0,5,1540,100,1916,0,4532 Latona Ave NE,Seattle,WA 98105,USA,47.661671398765,-122.325019588863
2014-06-27 00:00:00,1020000.0,3.0,2.25,1670,4800,1.5,0,3,3,1670,0,1903,2005,715 W Howe St,Seattle,WA 98119,USA,47.635875090007,-122.367173328495
2014-06-27 00:00:00,399950.0,3.0,2.5,2570,10431,2.0,0,0,3,2570,0,1989,0,9531 S 204th Pl,Kent,WA 98031,USA,47.41898760832,-122.213643403384
2014-06-27 00:00:00,480000.0,2.0,1.0,1500,3420,1.0,0,0,3,1500,0,1902,0,4422 Woodlawn Ave N,Seattle,WA 98103,USA,47.660509021437,-122.338490596717
2014-06-27 00:00:00,410000.0,3.0,1.0,2710,19000,2.0,0,3,4,2710,0,1950,1983,17449 Sylvester Rd SW,Burien,WA 98166,USA,47.446005889583,-122.358535290135
2014-06-27 00:00:00,530000.0,4.0,1.75,2860,48351,1.0,0,0,3,1710,1150,1978,0,18926 NE 183rd St,Woodinville,WA 98077,USA,47.760205447555,-122.085133492865
2014-06-27 00:00:00,528000.0,2.0,0.75,840,40642,1.0,1,4,4,840,0,1937,0,8907 SW Quartermaster Dr,Vashon,WA 98070,USA,47.404627818885,-122.447333602642
2014-06-27 00:00:00,469900.0,4.0,2.5,2990,8913,2.0,0,0,4,2990,0,1991,0,18626 136th Pl SE,Renton,WA 98058,USA,47.43525854379,-122.159138027113
2014-06-27 00:00:00,397000.0,5.0,1.0,1170,6757,1.0,0,0,4,800,370,1944,0,14327 24th Ave NE,Seattle,WA 98125,USA,47.732634384518,-122.303623858608
2014-06-27 00:00:00,718500.0,3.0,1.5,1200,6240,1.0,0,0,3,1030,170,1952,2008,326 36th Ave E,Seattle,WA 98112,USA,47.622257124733,-122.28707304861
2014-06-27 00:00:00,195000.0,2.0,1.0,1020,8100,1.0,0,0,3,1020,0,1940,1996,11819 1st Avenue South,Seattle,WA 98168,USA,47.497352300502,-122.333808310281
2014-06-27 00:00:00,285000.0,2.0,1.0,910,8155,1.0,0,0,4,910,0,1948,0,15322 26th Ave NE,Shoreline,WA 98155,USA,47.739488416347,-122.300587942057
2014-06-27 00:00:00,295000.0,1.0,1.0,700,2500,1.0,0,0,4,700,0,1907,0,4108 25th Ave SW,Seattle,WA 98106,USA,47.566430509759,-122.364278450543
2014-06-27 00:00:00,602000.0,4.0,1.75,2420,37800,1.0,0,0,4,1880,540,1981,0,23607 NE 72nd St,Redmond,WA 98053,USA,47.669083233988,-122.024641148521
2014-06-27 00:00:00,235000.0,3.0,1.75,1950,8712,1.0,0,0,3,1950,0,1960,2012,18201-18223 114th Ave SE,Renton,WA 98055,USA,47.439547681093,-122.189008094058
2014-06-27 00:00:00,465000.0,4.0,2.5,3060,6000,2.0,0,0,3,3060,0,2012,1912,21212 SE 260th St,Maple Valley,WA 98038,USA,47.368812010594,-122.058114567788
2014-06-27 00:00:00,234000.0,4.0,1.0,1390,18000,1.0,0,0,3,1390,0,1955,2013,3915 S 238th St,Kent,WA 98032,USA,47.388817140221,-122.284007397296
2014-06-27 00:00:00,504200.0,2.0,1.5,1200,1687,3.0,0,0,3,1200,0,2008,0,3467 Meridian Ave N,Seattle,WA 98103,USA,47.648784792961,-122.333992282785
2014-06-27 00:00:00,710000.0,3.0,2.5,2440,4153,2.0,0,0,3,2440,0,2003,0,6625 188th Pl NE,Redmond,WA 98052,USA,47.664891457641,-122.086901707871
2014-06-27 00:00:00,589500.0,3.0,3.25,2310,3075,2.0,0,0,3,1730,580,2005,0,4405 40th Ave SW,Seattle,WA 98116,USA,47.564553032178,-122.382898335728
2014-06-27 00:00:00,415000.0,3.0,2.75,2600,64626,1.5,0,0,3,2600,0,2009,0,69506 NE Money Creek Rd,Skykomish,WA 98288,USA,47.717341658585,-121.40775770248
2014-06-27 00:00:00,735000.0,3.0,2.25,1490,1212,2.0,0,0,3,1040,450,2011,0,425 15th Ave E,Seattle,WA 98112,USA,47.622352931533,-122.312726099044
2014-06-27 00:00:00,427000.0,3.0,2.5,2432,9391,2.0,0,2,3,2432,0,2005,0,28461 54th Ave S,Federal Way,WA 98001,USA,47.345863356241,-122.266770739219
2014-06-27 00:00:00,982000.0,4.0,2.75,3610,8580,2.0,0,0,3,3610,0,2014,0,12440 NE 73rd St,Kirkland,WA 98033,USA,47.670498687009,-122.174116824815
2014-06-27 00:00:00,459000.0,4.0,3.0,2530,10000,2.0,0,0,3,2530,0,2013,1923,111 S 192nd St,Burien,WA 98148,USA,47.431213715471,-122.335606901089
2014-06-27 00:00:00,483453.0,4.0,2.75,2790,5527,2.0,0,0,3,2790,0,2014,0,897 SE 11th St,North Bend,WA 98045,USA,47.483390045275,-121.774567496513
2014-06-27 00:00:00,246950.0,3.0,3.0,1670,4440,1.0,0,0,3,1670,0,2014,0,495 Petersen Dr E,Enumclaw,WA 98022,USA,47.19466566226,-121.973937309415
2014-06-27 00:00:00,235000.0,1.0,1.5,1170,1456,2.0,0,0,3,1070,100,2007,0,3003 SW Cycle Ct,Seattle,WA 98126,USA,47.549290968703,-122.372126903228
2014-06-27 00:00:00,288790.0,4.0,2.0,1350,942,3.0,0,0,3,1350,0,2008,0,916 4th Ave NE,Issaquah,WA 98029,USA,47.540121047612,-122.026086852232
2014-06-27 00:00:00,229800.0,2.0,1.75,1110,1773,2.0,0,0,3,1110,0,2014,0,4217 Renton Ave S,Seattle,WA 98108,USA,47.565090040696,-122.292704009973
2014-06-27 00:00:00,516500.0,1.0,1.25,1100,638,3.0,0,0,3,1100,0,2014,0,416 19th Ave E,Seattle,WA 98112,USA,47.622289442854,-122.307237063399
2014-06-28 00:00:00,1600000.0,3.0,4.25,2820,7200,2.0,0,0,4,2460,360,1930,0,3221 E Morley Way,Seattle,WA 98112,USA,47.62989698209,-122.290393975946
2014-06-28 00:00:00,234000.0,3.0,1.0,1040,8128,1.0,0,0,3,1040,0,1983,2009,26720 NE Stewart St,Duvall,WA 98019,USA,47.742385479064,-121.981545037122
2014-06-28 00:00:00,300000.0,4.0,1.0,1370,8499,1.0,0,0,3,1370,0,1949,1998,14709 26th Ave NE,Shoreline,WA 98155,USA,47.735709533542,-122.300699057072
2014-06-28 00:00:00,470000.0,3.0,1.5,1500,5000,1.5,0,0,4,1140,360,1927,0,6737-6741 13th Ave NW,Seattle,WA 98117,USA,47.678083144237,-122.373084392589
2014-06-28 00:00:00,339900.0,3.0,1.0,1200,9087,1.0,0,0,5,1200,0,1969,0,8860 122nd Ct SE,Newcastle,WA 98056,USA,47.523209053713,-122.17746398255
2014-06-28 00:00:00,650000.0,2.0,1.0,1050,2542,1.0,0,0,3,880,170,1904,0,1723 27th Ave,Seattle,WA 98122,USA,47.616751243629,-122.297550697466
2014-06-28 00:00:00,585000.0,5.0,2.5,2670,16777,1.5,0,0,4,1620,1050,1920,0,2500 NE 100th St,Seattle,WA 98125,USA,47.701217128111,-122.30053329794
2014-06-28 00:00:00,699900.0,4.0,2.5,2190,11500,1.0,0,0,4,1430,760,1972,0,4421 145th Ave SE,Bellevue,WA 98006,USA,47.56679955353,-122.146983170111
2014-06-28 00:00:00,598000.0,4.0,2.5,3130,40918,2.0,0,0,3,3130,0,1994,0,46300 SE 137th St,North Bend,WA 98045,USA,47.475678246672,-121.722841616711
2014-06-28 00:00:00,475000.0,3.0,2.5,1700,9100,1.0,0,0,3,1160,540,1998,2006,7318 36th Ave SW,Seattle,WA 98126,USA,47.536872406836,-122.378290832532
2014-06-28 00:00:00,314500.0,3.0,1.75,1700,17355,1.0,0,0,3,1200,500,1978,0,26522 214th Ave SE,Maple Valley,WA 98038,USA,47.363927451737,-122.057484531467
2014-06-29 00:00:00,397000.0,3.0,3.5,1360,1275,2.0,0,0,3,1240,120,2007,0,1337 14th Ave S,Seattle,WA 98144,USA,47.591225166162,-122.314928338594
2014-06-29 00:00:00,345000.0,3.0,2.0,1610,15005,1.0,0,0,4,1610,0,1986,0,31907 NE 102nd Pl,Carnation,WA 98014,USA,47.689090595511,-121.913954426113
2014-06-29 00:00:00,325000.0,5.0,2.75,2130,6222,1.0,0,0,3,1300,830,1991,0,4443 S Camano Pl,Seattle,WA 98118,USA,47.527397358788,-122.277071008969
2014-06-29 00:00:00,265000.0,3.0,1.0,1800,7650,1.0,0,0,5,1800,0,1957,0,600 Jefferson Ave NE,Renton,WA 98056,USA,47.492739593137,-122.178245425286
2014-06-29 00:00:00,402000.0,4.0,2.75,2950,15540,1.0,0,0,4,2120,830,1974,0,24204-24298 142nd Ave SE,Kent,WA 98042,USA,47.384303552354,-122.151984943752
2014-06-29 00:00:00,835000.0,3.0,2.25,2120,54014,2.0,0,0,4,2120,0,1964,0,4204 134th Ave NE,Bellevue,WA 98005,USA,47.647911980661,-122.161309683605
2014-06-30 00:00:00,780000.0,4.0,2.5,3500,7048,2.0,0,0,3,3500,0,2005,0,8906-8914 236th Ave NE,Redmond,WA 98053,USA,47.68097347114,-122.024887943521
2014-06-30 00:00:00,250000.0,3.0,2.0,1440,9220,1.0,0,0,3,1440,0,1965,1993,25816 13th Pl S,Des Moines,WA 98198,USA,47.370392073528,-122.317380816997
2014-06-30 00:00:00,1200000.0,4.0,2.0,2120,3360,2.0,0,0,3,2120,0,1905,2010,420 17th Ave E,Seattle,WA 98112,USA,47.622345482705,-122.309949425822
2014-06-30 00:00:00,935000.0,2.0,2.5,1780,2067,2.0,0,0,5,1780,0,1974,0,223 98th Ave NE,Bellevue,WA 98004,USA,47.613128242588,-122.209707657903
2014-06-30 00:00:00,300000.0,2.0,1.0,960,8153,1.0,0,0,3,960,0,1947,2012,2610 NE 145th St,Shoreline,WA 98155,USA,47.733872297275,-122.300377725173
2014-06-30 00:00:00,419000.0,2.0,1.75,1510,4980,1.0,0,0,3,1510,0,2006,0,13471 Adair Creek Way NE,Redmond,WA 98053,USA,47.719162453019,-122.022882909457
2014-06-30 00:00:00,410000.0,1.0,1.5,1010,5750,1.0,0,0,3,1010,0,1911,1948,4611 SW Maple Way,Seattle,WA 98136,USA,47.541198854381,-122.39204258705
2014-06-30 00:00:00,1165000.0,3.0,3.0,3790,5001,2.0,0,0,3,2810,980,1989,0,3809 E Alder St,Seattle,WA 98122,USA,47.603826082713,-122.285359974394
2014-06-30 00:00:00,461000.0,3.0,1.75,3600,8666,2.0,0,0,4,2400,1200,1948,0,13017 NE 100th St,Kirkland,WA 98033,USA,47.689421509306,-122.16740554271
2014-06-30 00:00:00,385000.0,3.0,1.75,1300,7030,1.0,0,0,3,1300,0,1968,1997,13420 121st Ave NE,Kirkland,WA 98034,USA,47.721079322093,-122.179162336849
2014-06-30 00:00:00,669500.0,4.0,2.25,2500,4046,1.5,0,0,4,1520,980,1940,2001,8044 20th Ave NW,Seattle,WA 98117,USA,47.687162359814,-122.382080422153
2014-06-30 00:00:00,491950.0,3.0,2.25,2090,10733,1.0,0,0,3,1440,650,1958,2004,4401 NE 95th St,Seattle,WA 98115,USA,47.697323854334,-122.280880793016
2014-06-30 00:00:00,1230000.0,3.0,1.75,2200,14630,1.5,0,1,3,2200,0,1948,2003,9329 SE Shoreland Dr,Bellevue,WA 98004,USA,47.607682571832,-122.213420477614
2014-06-30 00:00:00,560000.0,3.0,2.25,2070,15002,1.5,0,0,3,2070,0,1955,2013,5121 NE 187th St,Lake Forest Park,WA 98155,USA,47.763729073081,-122.274018549904
2014-06-30 00:00:00,370000.0,3.0,1.0,1320,7341,1.0,0,0,3,1320,0,1982,0,14744 31st Ave NE,Shoreline,WA 98155,USA,47.736229087154,-122.295067889754
2014-06-30 00:00:00,263400.0,4.0,2.0,1360,60548,1.0,0,0,3,960,400,1960,2012,36656 55th Pl S,Auburn,WA 98001,USA,47.271717611752,-122.265810136344
2014-06-30 00:00:00,100000.0,2.0,1.0,930,7623,1.0,0,0,2,930,0,1942,0,1038 SW 152nd St,Burien,WA 98166,USA,47.466798499859,-122.348415767701
2014-06-30 00:00:00,289950.0,3.0,2.5,1760,8584,1.5,0,0,5,1760,0,1937,0,15827 7th Pl S,Burien,WA 98148,USA,47.46157862921,-122.32463546991
2014-06-30 00:00:00,263000.0,3.0,1.75,1410,8100,2.0,0,0,3,1410,0,1985,0,22036 SE 268th St,Maple Valley,WA 98038,USA,47.361595811826,-122.047237256136
2014-06-30 00:00:00,397500.0,4.0,2.5,2570,7859,2.0,0,0,3,2570,0,1992,0,22200 SE 255th St,Maple Valley,WA 98038,USA,47.373502148692,-122.04494110383
2014-06-30 00:00:00,245000.0,3.0,2.75,1300,14197,1.0,0,0,3,860,440,1996,0,11748 SE 264th St,Kent,WA 98030,USA,47.365233675782,-122.184358088072
2014-06-30 00:00:00,535000.0,3.0,1.0,1580,6300,1.0,0,0,3,1180,400,1925,2002,2108 W Bertona St,Seattle,WA 98199,USA,47.650380682444,-122.383544284283
2014-06-30 00:00:00,449000.0,4.0,2.5,2960,6031,2.0,0,0,3,2960,0,2005,0,22614 SE 270th Pl,Maple Valley,WA 98038,USA,47.359603862212,-122.039833109359
2014-06-30 00:00:00,490000.0,4.0,3.0,2330,3497,2.0,0,0,3,1920,410,2003,0,5294-5296 19th Pl S,Seattle,WA 98108,USA,47.554859873013,-122.30785272502
2014-06-30 00:00:00,445800.0,4.0,2.25,2070,39446,1.0,0,0,3,1470,600,1977,2004,20143 47th Ave NE,Lake Forest Park,WA 98155,USA,47.775560904472,-122.275870109494
2014-06-30 00:00:00,345000.0,2.0,1.0,970,5750,1.0,0,0,4,970,0,1932,1958,5601 29th Ave SW,Seattle,WA 98126,USA,47.551856366512,-122.369738596487
2014-06-30 00:00:00,327500.0,3.0,2.25,2310,7200,2.0,0,0,3,2310,0,1990,2009,11103 SE 219th Pl,Kent,WA 98031,USA,47.405304083154,-122.19282311137
2014-06-30 00:00:00,550000.0,3.0,2.25,1720,9600,1.0,0,0,4,1220,500,1967,0,5606 160th Ave NE,Redmond,WA 98052,USA,47.658022760538,-122.126469333299
2014-06-30 00:00:00,441000.0,2.0,1.5,1190,3400,1.0,0,0,3,990,200,1919,2001,6008 8th Ave NE,Seattle,WA 98115,USA,47.672316784628,-122.319974209993
2014-06-30 00:00:00,406500.0,2.0,1.0,870,5750,1.0,0,0,4,870,0,1947,1988,4437 49th Ave SW,Seattle,WA 98116,USA,47.564108238759,-122.394905160572
2014-06-30 00:00:00,243000.0,2.0,1.5,1068,1758,2.0,0,0,3,1068,0,1990,2009,7231 NE 171st Ln,Kenmore,WA 98028,USA,47.753032786875,-122.244268874896
2014-06-30 00:00:00,359500.0,4.0,2.75,2140,10316,2.0,0,0,3,2140,0,1993,0,27721 48th Ave S,Auburn,WA 98001,USA,47.353443584065,-122.274005681731
2014-06-30 00:00:00,760000.0,4.0,2.5,3300,165528,2.0,0,0,3,3300,0,1984,0,19014 233rd Ave NE,Woodinville,WA 98077,USA,47.765795375001,-122.02802057943
2014-06-30 00:00:00,1925000.0,5.0,4.25,4830,8050,2.5,0,2,4,3710,1120,1914,1945,2653 Cascadia Ave S,Seattle,WA 98144,USA,47.579814361327,-122.286180897532
2014-06-30 00:00:00,408000.0,5.0,3.25,2820,6589,1.5,0,0,3,2320,500,1906,2014,7403 48th Ave S,Seattle,WA 98118,USA,47.535855969681,-122.272728999224
2014-06-30 00:00:00,480000.0,4.0,3.0,2440,9664,2.0,0,0,3,1890,550,1981,2013,18713 66th Ave NE,Kenmore,WA 98028,USA,47.764359069623,-122.25284962275
2014-06-30 00:00:00,875000.0,4.0,1.5,1800,3245,1.5,0,0,4,1800,0,1929,0,2304 N 44th St,Seattle,WA 98103,USA,47.660342715651,-122.331245847761
2014-06-30 00:00:00,308000.0,3.0,1.0,1010,8800,1.0,0,0,4,1010,0,1954,1979,5968 44th Ave S,Seattle,WA 98118,USA,47.548356065499,-122.278052706878
2014-06-30 00:00:00,880000.0,4.0,2.75,3220,4392,1.5,0,0,4,2320,900,1931,0,5720 Princeton Ave NE,Seattle,WA 98105,USA,47.671350385868,-122.275961605596
2014-06-30 00:00:00,1730000.0,5.0,3.5,5000,26540,2.0,0,3,3,3410,1590,2008,0,4419 Ferncroft Rd,Mercer Island,WA 98040,USA,47.566485088666,-122.209122073208
2014-06-30 00:00:00,170000.0,2.0,1.0,1200,24792,2.0,0,0,2,1200,0,1976,0,3009 W Ames Lake Dr NE,Redmond,WA 98053,USA,47.634016507085,-121.960537467489
2014-06-30 00:00:00,491500.0,3.0,2.25,1470,4322,2.0,0,0,3,1470,0,1985,0,4327 242nd Pl SE,Issaquah,WA 98029,USA,47.567154351477,-122.017786505492
2014-06-30 00:00:00,515000.0,3.0,2.5,2600,4506,2.0,0,0,3,2600,0,2003,0,14811 89th Pl NE,Kenmore,WA 98028,USA,47.735750060195,-122.221892943399
2014-06-30 00:00:00,550000.0,4.0,1.5,2750,128502,1.0,0,0,2,1500,1250,1958,0,18647 108th Ave SE,Renton,WA 98055,USA,47.434917530191,-122.197117355235
2014-06-30 00:00:00,255000.0,2.0,1.0,1320,9967,1.0,0,0,3,940,380,1919,2001,3822 Martin Luther King Jr Way S,Seattle,WA 98108,USA,47.569841598114,-122.296673884136
2014-06-30 00:00:00,635000.0,3.0,2.5,3350,4007,2.0,0,0,3,2550,800,2005,0,10068 NE 142nd Pl,Kirkland,WA 98034,USA,47.72827915534,-122.20681285005
2014-06-30 00:00:00,850000.0,3.0,2.5,2650,2387,2.0,0,0,3,1830,820,1920,1979,408 W Lee St,Seattle,WA 98119,USA,47.631382903365,-122.361983892664
2014-06-30 00:00:00,265000.0,2.0,2.0,1860,10856,1.0,0,0,3,1260,600,1952,2008,11263-11611 Beacon Ave S,Seattle,WA 98178,USA,47.498724043675,-122.264557349078
2014-06-30 00:00:00,349810.0,3.0,1.0,960,8855,1.0,0,0,4,960,0,1958,1972,137 NE 193rd St,Shoreline,WA 98155,USA,47.769030010853,-122.329215040825
2014-06-30 00:00:00,972000.0,4.0,1.75,2010,6300,1.0,0,2,5,1610,400,1937,0,2827 43rd Ave W,Seattle,WA 98199,USA,47.645259409509,-122.412081963263
2014-06-30 00:00:00,330000.0,4.0,2.5,2340,11784,2.0,0,0,3,2340,0,1997,0,24200-24498 144th Ave SE,Kent,WA 98042,USA,47.385348126571,-122.14934426567
2014-06-30 00:00:00,500000.0,4.0,3.0,3720,15048,3.0,0,0,3,3720,0,1979,2014,10218 147th Ave SE,Renton,WA 98059,USA,47.511825847375,-122.144435331432
2014-06-30 00:00:00,570000.0,3.0,2.0,1890,29185,1.0,0,0,3,1470,420,1949,2013,12933 SE 46th Ln,Bellevue,WA 98006,USA,47.562188939672,-122.167725209066
2014-06-30 00:00:00,1309500.0,4.0,2.5,2680,12215,1.0,1,4,3,1590,1090,1956,2001,18051 Normandy Terrace SW,Normandy Park,WA 98166,USA,47.44024834743,-122.352750302245
2014-06-30 00:00:00,544000.0,3.0,2.5,1460,1613,2.0,0,0,3,1180,280,2007,0,6710 Alonzo Ave NW,Seattle,WA 98117,USA,47.677920921681,-122.375046775637
2014-06-30 00:00:00,439000.0,3.0,2.5,3180,7904,1.0,0,0,3,1810,1370,2006,0,2813 NE 4th Ct,Renton,WA 98056,USA,47.489251785668,-122.181317367769
